problem,answer,problem_image_1,problem_image_2,answer_image_1,answer_image_2
"Sa bhliain 1885, scríobh an matamaiticeoir Eilvéiseach Johann Balmer foirmle mhatamaitice chun cur síos a dhéanamh ar thonnfhaid an línespectrím infheicthe atá ag hidrigin adamhach, atá ainmnithe in omós dó anois. Ní raibh aon mhíniú, áfach, ar na línte seo a bheith ann go dtí 1913. Taispeánadh sa bhliain 1913 go raibh samhail Bohr den adamh hidrigine comhsheasmhach le sraith Balmer. Mar sin, bhí fianaise thurgnaimhach ann a bhí ag teacht le samhail Bohr.
Mínigh cad a tharlaíonn nuair a bhogann leictreon ó staid fhlosctha go dtí a bhunstaid.","scaoiltear fuinneamh
mar fhótón / mar sholas / mar radaíocht leictreamaighnéadach /
ag minicíocht ar leith / $E_m - E_n = hf$",,,,
"Sa bhliain 1885, scríobh an matamaiticeoir Eilvéiseach Johann Balmer foirmle mhatamaitice chun cur síos a dhéanamh ar thonnfhaid an línespectrím infheicthe atá ag hidrigin adamhach, atá ainmnithe in omós dó anois. Ní raibh aon mhíniú, áfach, ar na línte seo a bheith ann go dtí 1913. Taispeánadh sa bhliain 1913 go raibh samhail Bohr den adamh hidrigine comhsheasmhach le sraith Balmer. Mar sin, bhí fianaise thurgnaimhach ann a bhí ag teacht le samhail Bohr.
Ainmnigh an gléas a úsáidtear chun línespecitream dúile a scrúdú.",speictriméadar / speictreascóp     [ná glac le mais-speictriméadar],,,,
"Sa bhliain 1885, scríobh an matamaiticeoir Eilvéiseach Johann Balmer foirmle mhatamaitice chun cur síos a dhéanamh ar thonnfhaid an línespectrím infheicthe atá ag hidrigin adamhach, atá ainmnithe in omós dó anois. Ní raibh aon mhíniú, áfach, ar na línte seo a bheith ann go dtí 1913. Taispeánadh sa bhliain 1913 go raibh samhail Bohr den adamh hidrigine comhsheasmhach le sraith Balmer. Mar sin, bhí fianaise thurgnaimhach ann a bhí ag teacht le samhail Bohr.

Le himeacht ama, taispeánadh gur léiriú róshimplí ar struchtúr adamh il-leictreoin a bhí i samhail Bohr. Anuas air sin, cuirtear nádúr tonnach an leictreoín agus prionsabal éiginnteachta Heisenberg san áireamh i dteoiric adamhach na linne seo, nithe nach raibh tuiscint ag daoine orthu in 1913.
Mínigh conas a bhaineann prionsabal éiginnteachta Heisenberg le leictreoin in adamh.","níl sé indéanta péire áirithe airíonna fisiceacha a thomhas (go cruinn) (m.sh. suíomh agus móiminteam/treoluas)
ag an am céanna",,,,
"Sa bhliain 1885, scríobh an matamaiticeoir Eilvéiseach Johann Balmer foirmle mhatamaitice chun cur síos a dhéanamh ar thonnfhaid an línespectrím infheicthe atá ag hidrigin adamhach, atá ainmnithe in omós dó anois. Ní raibh aon mhíniú, áfach, ar na línte seo a bheith ann go dtí 1913. Taispeánadh sa bhliain 1913 go raibh samhail Bohr den adamh hidrigine comhsheasmhach le sraith Balmer. Mar sin, bhí fianaise thurgnaimhach ann a bhí ag teacht le samhail Bohr.

Le himeacht ama, taispeánadh gur léiriú róshimplí ar struchtúr adamh il-leictreoin a bhí i samhail Bohr. Anuas air sin, cuirtear nádúr tonnach an leictreoín agus prionsabal éiginnteachta Heisenberg san áireamh i dteoiric adamhach na linne seo, nithe nach raibh tuiscint ag daoine orthu in 1913.
Scríobh an chumraíocht iomlán leictreon s, p atá ag adamh neoin (Ne) ina bhunstaid, líon na leictreon i ngach fithiseán adamhach san áireamh.","$1s^2 2s^2$
$2p_x^2 2p_y^2 2p_z^2$",,,,
"Sa bhliain 1885, scríobh an matamaiticeoir Eilvéiseach Johann Balmer foirmle mhatamaitice chun cur síos a dhéanamh ar thonnfhaid an línespectrím infheicthe atá ag hidrigin adamhach, atá ainmnithe in omós dó anois. Ní raibh aon mhíniú, áfach, ar na línte seo a bheith ann go dtí 1913. Taispeánadh sa bhliain 1913 go raibh samhail Bohr den adamh hidrigine comhsheasmhach le sraith Balmer. Mar sin, bhí fianaise thurgnaimhach ann a bhí ag teacht le samhail Bohr.

Le himeacht ama, taispeánadh gur léiriú róshimplí ar struchtúr adamh il-leictreoin a bhí i samhail Bohr. Anuas air sin, cuirtear nádúr tonnach an leictreoín agus prionsabal éiginnteachta Heisenberg san áireamh i dteoiric adamhach na linne seo, nithe nach raibh tuiscint ag daoine orthu in 1913.
Trí thagairt don chumraíocht leictreon atá ag neon, idirdhealaigh idir fo-leibhéal fuinnimh agus fithiseán adamhach.","fo-leibhéal:       2p          // (tá) 3 (ag Ne) // is féidir leis a bheith > 2 e⁻
fithiseán:          e.g. 2p$_x$    // (tá) 5 (ag Ne) // = 2 e⁻",,,,
"Sa bhliain 1885, scríobh an matamaiticeoir Eilvéiseach Johann Balmer foirmle mhatamaitice chun cur síos a dhéanamh ar thonnfhaid an línespectrím infheicthe atá ag hidrigin adamhach, atá ainmnithe in omós dó anois. Ní raibh aon mhíniú, áfach, ar na línte seo a bheith ann go dtí 1913. Taispeánadh sa bhliain 1913 go raibh samhail Bohr den adamh hidrigine comhsheasmhach le sraith Balmer. Mar sin, bhí fianaise thurgnaimhach ann a bhí ag teacht le samhail Bohr.

Le himeacht ama, taispeánadh gur léiriú róshimplí ar struchtúr adamh il-leictreoin a bhí i samhail Bohr. Anuas air sin, cuirtear nádúr tonnach an leictreoín agus prionsabal éiginnteachta Heisenberg san áireamh i dteoiric adamhach na linne seo, nithe nach raibh tuiscint ag daoine orthu in 1913.
Tá neon neamh-imoibríoch go ceimiceach. Mínigh an t-airí seo trí thagairt dá chumraíocht leictreon.",leibhéal fuinnimh seachtrach lán / p-fholeibhéal lán / comhlíonann sé riail an ochtréid(3),,,,
"Sa bhliain 1885, scríobh an matamaiticeoir Eilvéiseach Johann Balmer foirmle mhatamaitice chun cur síos a dhéanamh ar thonnfhaid an línespectrím infheicthe atá ag hidrigin adamhach, atá ainmnithe in omós dó anois. Ní raibh aon mhíniú, áfach, ar na línte seo a bheith ann go dtí 1913. Taispeánadh sa bhliain 1913 go raibh samhail Bohr den adamh hidrigine comhsheasmhach le sraith Balmer. Mar sin, bhí fianaise thurgnaimhach ann a bhí ag teacht le samhail Bohr.

Le himeacht ama, taispeánadh gur léiriú róshimplí ar struchtúr adamh il-leictreoin a bhí i samhail Bohr. Anuas air sin, cuirtear nádúr tonnach an leictreoín agus prionsabal éiginnteachta Heisenberg san áireamh i dteoiric adamhach na linne seo, nithe nach raibh tuiscint ag daoine orthu in 1913.
Mínigh conas mar a chuireann luachanna comhleantacha fuinnimh ianúcháin neoin fianaise ar fáil a léiríonn go bhfuil leibhéil fuinnimh ann.",tá an naoú (fuinneamh ianúcháin) i bhfad níos mó (ná an t-ochtú),,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Faightear hidreacarbón A sa chodán nafta nuair a
dhriogtar amhola go codánach le linn scagadh ola.
Luaigh airí amháin atá i gcoiteann ag
hidreacarbón A agus na hidreacarbóin eile sa chodán nafta.",(raon) fiuchphointe / mais / méid / líon adamh,6.png,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Faightear hidreacarbón A sa chodán nafta nuair a
dhriogtar amhola go codánach le linn scagadh ola.
Luaigh na hainmneacha córasacha IUPAC ar chomhdhúil A agus ar chomhdhúil B.","A: ochtán
B: 2,2,4-trímeithilpeantán",6.png,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Faightear hidreacarbón A sa chodán nafta nuair a
dhriogtar amhola go codánach le linn scagadh ola.
Mínigh cén fáth a dtugtar alcáin sháithithe ar chomhdhúile A agus B.","níl ach naisc shingile / ní féidir imoibriúcháin suimiúcháin a dhéanamh /
uasmhéid H i láthair",6.png,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Tiontaítear comhdhúil A ina comhdhúil B i bpróiseas a tharlaíonn i roinnt scaglann ola i ndiaidh an driogtha chodánaigh.
Ainmnigh an próiseas inar féidir comhdhúil A a thiontú ina comhdhúil B.",isiméiriú,6.png,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Tiontaítear comhdhúil A ina comhdhúil B i bpróiseas a tharlaíonn i roinnt scaglann ola i ndiaidh an driogtha chodánaigh.
Cén fáth a ndéantar an tiontú seo?","uimhir octáin a mhéadú / uath-adhaint a laghdú / dóchán níos míne /
brainseáil a mhéadú",6.png,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Is féidir cur síos a dhéanamh ar dhóchán iomlán chomhdhúil A sa chothromóid chothromaithe cheimiceach seo: $CH_3(CH_2)_6CH_3(l) + 12\frac{1}{2}O_2(g) \rightarrow 8CO_2(g) + 9H_2O(l)$
Is é teas déanmhaíochta chomhdhúil A ná –250.3 kJ mol$^{-1}$. Is iad teasa déanmhaíochta dé-ocsaíde carbóin agus uisce faoi seach ná –393.5 kJ mol$^{-1}$ agus –285.8 kJ mol$^{-1}$. Ríomh teas dócháin chomhdhúil A.","8(–393.5)                     [= –3148]    (2 [fachtóir iolraithe] + 1 [comhartha])
+ 9(–285.8)                   [= –2572.2]  (2 [fachtóir iolraithe] + 1 [comhartha])
– (–250.3)                    [= +250.3]   (2 [fachtóir iolraithe] + 1 [comhartha])
= –5469.9 (kJ mol$^{-1}$)",,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Is féidir cur síos a dhéanamh ar dhóchán iomlán chomhdhúil A sa chothromóid chothromaithe cheimiceach seo: $CH_3(CH_2)_6CH_3(l) + 12\frac{1}{2}O_2(g) \rightarrow 8CO_2(g) + 9H_2O(l)$
Is é teas déanmhaíochta chomhdhúil B ná –260.5 kJ mol$^{-1}$. Ríomh an teas imoibriúcháin do thiontú chomhdhúil A ina comhdhúil B.",–260.5 – (–250.3) = –10.2 (kJ mol$^{-1}$),,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Nuair a meascadh 4.0 mól de ghal agus 1.0 mól d'aonocsaíd charbóin le chéile ag teocht T i soitheach a raibh toirt sheasta V ann, d'imoibrigh siad chun hidrigin agus dé-ocsaíd charbóin a tháirgeadh.
Bunaíodh cothromaíocht ar a ndéantar cur síos sa chothromóid chothromaithe cheimiceach seo:
$H_2O_{(g)} + CO_{(g)} \rightleftharpoons H_2_{(g)} + CO_{2(g)}$          $\Delta H = −38.8$ kJ mol$^{−1}$
Mínigh cad is brí le cothromaíocht cheimiceach.","tulimoibriú agus cúlimoibriú        // tiúchaintí
tá rátaí cothroma acu                // tairiseach",,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Nuair a meascadh 4.0 mól de ghal agus 1.0 mól d'aonocsaíd charbóin le chéile ag teocht T i soitheach a raibh toirt sheasta V ann, d'imoibrigh siad chun hidrigin agus dé-ocsaíd charbóin a tháirgeadh.
Bunaíodh cothromaíocht ar a ndéantar cur síos sa chothromóid chothromaithe cheimiceach seo:
$H_2O_{(g)} + CO_{(g)} \rightleftharpoons H_2_{(g)} + CO_{2(g)}$          $\Delta H = −38.8$ kJ mol$^{−1}$
Scríobh slonn an tairisigh chothromaíochta $K_c$ don imoibriú seo.","$\frac{[H_2][CO_2]}{[H_2O][CO]}$
[bronn 3 mharc má úsáidtear lúibíní cruinne]",,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Nuair a meascadh 4.0 mól de ghal agus 1.0 mól d'aonocsaíd charbóin le chéile ag teocht T i soitheach a raibh toirt sheasta V ann, d'imoibrigh siad chun hidrigin agus dé-ocsaíd charbóin a tháirgeadh.
Bunaíodh cothromaíocht ar a ndéantar cur síos sa chothromóid chothromaithe cheimiceach seo:
$H_2O_{(g)} + CO_{(g)} \rightleftharpoons H_2_{(g)} + CO_{2(g)}$          $\Delta H = −38.8$ kJ mol$^{−1}$
Bhí 0.8 mól de ghás hidrigine sa soitheach agus é i gcothromaíocht ag teocht T. Ríomh luach $K_c$ don chothromaíocht ag an teocht seo.","$[H_2O] = \frac{3.2}{V}$          // $[CO] = \frac{0.2}{V}$          // $[CO_2] = \frac{0.8}{V}$
[glac le sloinn tiúchaintí a dhéanann nó nach ndéanann tagairt do V]
$\frac{0.8 × 0.8}{3.2 × 0.2} = 1$",,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Nuair a meascadh 4.0 mól de ghal agus 1.0 mól d'aonocsaíd charbóin le chéile ag teocht T i soitheach a raibh toirt sheasta V ann, d'imoibrigh siad chun hidrigin agus dé-ocsaíd charbóin a tháirgeadh.
Bunaíodh cothromaíocht ar a ndéantar cur síos sa chothromóid chothromaithe cheimiceach seo:
$H_2O_{(g)} + CO_{(g)} \rightleftharpoons H_2_{(g)} + CO_{2(g)}$          $\Delta H = −38.8$ kJ mol$^{−1}$
Dá ndéanfaí an t-imoibriú céanna ag an teocht chéanna T sa soitheach céanna, ach le meascán tosaigh de 2.5 mól de ghal agus 2.5 mól d'aonocsaíd charbóin, ní athródh luach K$_c$ ón luach a ríomhadh in (a)thuas.
Mínigh cén fáth nach dtiocfadh aon athrú ar luach K$_c$.",níl athrú teochta ann / ní théann ach teocht i bhfeidhm ar K$_c$,,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Nuair a meascadh 4.0 mól de ghal agus 1.0 mól d'aonocsaíd charbóin le chéile ag teocht T i soitheach a raibh toirt sheasta V ann, d'imoibrigh siad chun hidrigin agus dé-ocsaíd charbóin a tháirgeadh.
Bunaíodh cothromaíocht ar a ndéantar cur síos sa chothromóid chothromaithe cheimiceach seo:
$H_2O_{(g)} + CO_{(g)} \rightleftharpoons H_2_{(g)} + CO_{2(g)}$          $\Delta H = −38.8$ kJ mol$^{−1}$
Ríomh mais na dé-ocsaíde carbóin a bhí i láthair sa soitheach i gcothromaíocht sa chás a bhfuil cur síos déanta air in (b)(i).","$H_2O_{(g)}$ + $CO_{(g)}$ ⇌ $H_{2(g)}$ + $CO_{2(g)}$
Tús                    2.5             2.5            0              0
cothromaíocht   2.5 − x         2.5 − x          x              x
[glac le sloinn tiúchaintí a dhéanann nó nach ndéanann tagairt do V]
$\\frac{x^2}{(2.5 - x)^2} = 1$
x = 1.25 (mól)
$M_r = 44$
mais = 55 g",,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Nuair a meascadh 4.0 mól de ghal agus 1.0 mól d'aonocsaíd charbóin le chéile ag teocht T i soitheach a raibh toirt sheasta V ann, d'imoibrigh siad chun hidrigin agus dé-ocsaíd charbóin a tháirgeadh.
Bunaíodh cothromaíocht ar a ndéantar cur síos sa chothromóid chothromaithe cheimiceach seo:
$H_2O_{(g)} + CO_{(g)} \rightleftharpoons H_2_{(g)} + CO_{2(g)}$          $\Delta H = −38.8$ kJ mol$^{−1}$
Luaigh an tionchar, dá mba ann dó, ar an gcéatadán den ghal a thiontófaí go hidrigin dá ndéanfaí an brú sa soitheach a laghdú. Cosain do fhreagra.","tionchar ar bith
tá an líon céanna mól/móilíní (gáis) ar an dá thaobh",,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Nuair a meascadh 4.0 mól de ghal agus 1.0 mól d'aonocsaíd charbóin le chéile ag teocht T i soitheach a raibh toirt sheasta V ann, d'imoibrigh siad chun hidrigin agus dé-ocsaíd charbóin a tháirgeadh.
Bunaíodh cothromaíocht ar a ndéantar cur síos sa chothromóid chothromaithe cheimiceach seo:
$H_2O_{(g)} + CO_{(g)} \rightleftharpoons H_2_{(g)} + CO_{2(g)}$          $\Delta H = −38.8$ kJ mol$^{−1}$
Conas a d'fhéadfaí luach K$_c$ a mhéadú don imoibriú cothromaíochta seo? Cosain do fhreagra.","teocht a ísliú
imoibriú eisiteirmeach fabhraithe / tá an (tul)imoibriú eisiteirmeach",,,,
"Is féidir hidreacarbón A a thiontú ina hidreacarbón B mar a thaispeántar thíos.
Nuair a meascadh 4.0 mól de ghal agus 1.0 mól d'aonocsaíd charbóin le chéile ag teocht T i soitheach a raibh toirt sheasta V ann, d'imoibrigh siad chun hidrigin agus dé-ocsaíd charbóin a tháirgeadh.
Bunaíodh cothromaíocht ar a ndéantar cur síos sa chothromóid chothromaithe cheimiceach seo:
$H_2O_{(g)} + CO_{(g)} \rightleftharpoons H_2_{(g)} + CO_{2(g)}$          $\Delta H = −38.8$ kJ mol$^{−1}$
I gcomhthéacs tionsclaíoch, is gnách go n-úsáidtear catalaíoch chun a chinntiú go mbunaítear cothromaíocht chomh tapa agus is féidir don imoibriú seo. Luaigh an tionchar a bheadh ar luach K$_c$ ag teocht T agus catalaíoch á úsáid. Cosain do fhreagra.","tionchar ar bith
tá an tionchar ar (ráta) an tulimoibriú agus an cúlimoibriú cothrom / níl ach tionchar ar ráta / ní bhíonn tionchar ag catalaíoch ach ar an am a thógtar chun an chothromaíocht a sroicheadh / níl ach tionchar ag T ar K$_c$",,,,
"Déan staidéar ar an scéim imoibriúcháin thíos
agus freagair na ceisteanna a leanas.
Conas a athraíonn an gheoimeádracht timpeall ar na hadaimh charbóin le linn imoibriú A?","plánach / tríogánach / triantánach / 120°
go teitriheildreach / 109°",8.png,,,
"Déan staidéar ar an scéim imoibriúcháin thíos
agus freagair na ceisteanna a leanas.
Tarlaíonn imoibriú B i láthair gás clóirín (Cl$_2$) agus solas ultraivialait.
Ar chóir imoibriú B a rangú mar imoibriú suimiúcháin, mar imoibriú 
malartaithe nó mar imoibriú díbeartha?",malartaithe,8.png,,,
"Déan staidéar ar an scéim imoibriúcháin thíos
agus freagair na ceisteanna a leanas.
Tarlaíonn imoibriú B i láthair gás clóirín (Cl$_2$) agus solas ultraivialait.
Déan cur síos ar an meicníocht d'imoibriú B.","(tionscnamh/homalú):      Cl$_2$ → 2Cl$^•$ i láthair solais/uv
(forleathadh):              C$_2$H$_6$ + Cl$^•$ → $^•$C$_2$H$_5$ + HCl
(forleathadh):              $^•$C$_2$H$_5$ + Cl$_2$ → C$_2$H$_5$Cl + Cl$^•$
(críoch):                   e.g. $^•$C$_2$H$_5$ + Cl$^•$ → C$_2$H$_5$Cl
[Nóta: níl * ag teastáil ar Cl ach tá sé ag teastáil ar $^•$C$_2$H$_5$]",8.png,,,
"Déan staidéar ar an scéim imoibriúcháin thíos
agus freagair na ceisteanna a leanas.
Tarlaíonn imoibriú B i láthair gás clóirín (Cl$_2$) agus solas ultraivialait.
Ní fhoirmítear ach cainníochtaí bideacha de C$_4$H$_{10}$ in imoibriú B. Mínigh conas ar
fianaise é foirmiú C$_4$H$_{10}$ ar an meicníocht a bhfuil cur síos déanta uirthi.",léiríonn sé go bhfuil saorfhréamh eitile ann / 2$^•$C$_2$H$_5$ → C$_4$H$_{10}$,8.png,,,
"Déan staidéar ar an scéim imoibriúcháin thíos
agus freagair na ceisteanna a leanas.
Tarlaíonn imoibriú B i láthair gás clóirín (Cl$_2$) agus solas ultraivialait.
Seachas foirmiú C$_4$H$_{10}$, luaigh píosa fianaise amháin eile den mheicníocht seo.","solas/uv ag teastáil don imoibriú (chun tosú) / móilíní táirge iolracha do gach fótón / 
méadaíonn foinse saorfhréamh ráta an imoibrithe / Cl$_2$ → 2Cl i láthair solais/uv",8.png,,,
"Déan staidéar ar an scéim imoibriúcháin thíos
agus freagair na ceisteanna a leanas.
Sintéisítear polaiviniolclóiríd (PVC) i dtrí chéim ó C₂H₄. Is iad na céimeanna seo imoibriú
suimiúcháin chun comhdhúil X a fhoirmiú, imoibriú díbeartha ansin chun comhdhúil Y a
fhoirmiú agus ar deireadh polaiméiriúchán Y chun PVC a fhoirmiú, mar atá leagtha amach sa
scéim imoibriúcháin thuas.
Luaigh an t-ainm córasach IUPAC ar chomhdhúil X.","1,2-déchlóireatán",8.png,,,
"Déan staidéar ar an scéim imoibriúcháin thíos
agus freagair na ceisteanna a leanas.
Sintéisítear polaiviniolclóiríd (PVC) i dtrí chéim ó C₂H₄. Is iad na céimeanna seo imoibriú
suimiúcháin chun comhdhúil X a fhoirmiú, imoibriú díbeartha ansin chun comhdhúil Y a
fhoirmiú agus ar deireadh polaiméiriúchán Y chun PVC a fhoirmiú, mar atá leagtha amach sa
scéim imoibriúcháin thuas.
Ainmnigh an chomhdhúil neamhorgánach a dhíbrítar nuair a thiontaítear X ina Y.",clóiríd hidrigine           [nó glac le HCl nó aigéad hidreaclórach],8.png,,,
" ""Mínigh cén fáth a mbreathnaitear ar amóinia (NH$_3$) mar bhun de réir theoiric Brønsted-Lowry ach nach mbreathnaitear uirthi mar bhun de réir theoiric Arrhenius.""","is glacóir prótón é
ní dhíthiomsaíonn sé in uisce chun OH$^-$ a tháirgeadh",,,,
"Déantar cur síos ar fhéinianúchán an leachta amóinia sa chothromóid chothromaithe
cheimiceach seo:
NH$_3$ + NH$_3$ $\rightleftharpoons$ NH$_4^+$ + NH$_2^-$
Sainaithin aigéad comhchuingeach NH$_3$ sa chothromaíocht seo.",NH$_4^+$,,,,
"Déantar cur síos ar fhéinianúchán an leachta amóinia sa chothromóid chothromaithe
cheimiceach seo:
NH$_3$ + NH$_3$ $\rightleftharpoons$ NH$_4^+$ + NH$_2^-$
Sainaithin bun comhchuingeach NH$_3$ sa chothromaíocht seo.",NH$_2^-$,,,,
Sainmhínigh pH.,"$-\log_{10}$
[H$^+$]",,,,
"Is é an pH atá ag uisce íon ná 7 ag 25 °C. Mínigh cén fáth nach é 7 an pH atá ag uisce
íon ag 50 °C.",athraíonn $K_w$ le T / athraíonn [H$^+$] le T / athraíonn céim díthiomsaithe le T,,,,
"Caolaíodh sampla 10 cm$^3$ d'aigéad láidir aonbhunata X trína mheascadh le huisce
dí-ianaithe go dtí go raibh toirt nua 100 cm$^3$ ann. Cad é an t-athrú ar an pH?",méadú 1                                   [glac le: athrú 1],,,,
"Tá tairiseach díthiomsúcháin aigéid $K_a = 1.8 \times 10^{-5}$ ag aigéad lag aonbhunata Y.
Tá pH 2.98 ag sampla d'aigéad Y. Ríomh tiúchan an tsampla.","pH = $-\log_{10}(\sqrt{K_a M_{aigéad}})$ / [H$^+$] = $\sqrt{K_a M_{aigéad}}$ / [H$^+$] = $10^{-\text{pH}}$ / $\sqrt{K_a M_{aigéad}}$ = 0.00105
$K_a M_{aigéad}$ = 0.0000011
[Y] = 0.061 mol L$^{-1}$",,,,
"Is féidir táscaire áirithe aigéid/buin, atá intuaslagtha in uisce, a léiriú mar HIn. Déantar cur síos
ar a dhíthiomsúchán in uisce sa chothromóid chothromaithe cheimiceach seo:
HIn $\rightleftharpoons$ H$^+$ + In$^-$
gorm          glas
Tá dath gorm ar an HIn neamh-dhíthiomsaithe. Tá dath glas ar an ian In$^-$.
Cén t-athrú datha a bhreathnaítear nuair a chuirtear cúpla braon de thuaslagán HIn le 25 cm$^3$
de thuaslagán 0.1 M de hiodrocsaíd photaisiam (KOH)? Cosain do fhreagra.","gorm go glas / (tagann) dath glas air
laghdaíonn [H$^+$] / bogann an t-imoibriú ar dheis / imoibríonn an córas chun strus a laghdú",,,,
"Toirtmheasctar aigéad Z le tuaslagán de charbónáit sóidiam
(Na$_2$CO$_3$). Taispeántar an cuar toirtmheascthar sa léaráid.
Cén fhianaise atá ann gur aigéad láidir é aigéad Z?","tá an pH gar do 0 (nuair atá sé íon) / bun lag agus ceartingear fada
[glac le pH < 1 nó pH an-íseal]",9d.png,,,
"Toirtmheasctar aigéad Z le tuaslagán de charbónáit sóidiam
(Na$_2$CO$_3$). Taispeántar an cuar toirtmheascthar sa léaráid.
Úsáideadh táscaire ag a bhfuil raon pH 8 go 10 sa toirtmheascadh seo.
An mbeifaá ag súil go dtíocfadh athrú datha ar an táscaire roimh
an bpointe neodrúcháin, tar éis an phointe neodrúcháin nó
díreach ag an bpointe neodrúcháin? Cosain do fhreagra.","tar éis
críochnaíonn an chuid cheartingearach den ghraf roimh 10",9d.png,,,
Sainmhínigh ocsaidiú i dtéarmaí traschur leictreon.,caillteanas,,,,
Luaigh uimhir ocsaidiúcháin fosfair in P$_4$ agus PO$_4^{3-}$.,"0, +5",,,,
Luaigh uimhir ocsaidiúcháin nitrigine in NO$_3^-$ agus NO.,"+5, +2",,,,
"Uaidh sin, nó ar shlí eile, cothromaigh an chothromóid cheimiceach:
P$_4$ + NO$_3^-$ + H$_2$O → PO$_4^{3-}$ + NO + H$^+$","P: 5    [luaite/intuigthe]                [glac le huimhir atá i gcomhréir le (ii)]
N: 3    [luaite/intuigthe]                [glac le huimhir atá i gcomhréir le (iii)]
3P$_4$ + 20NO$_3^-$ + 8H$_2$O → 12PO$_4^{3-}$ + 20NO + 16H$^+$",,,,
Sainaithin an dí-ocsaideoir san imoibriú thuas.,P$_4$,,,,
"Aimsíodh na dúile raidiam (Ra) agus polóiniam (Po) ar bhonn a gcuid radaighníomhaíochta
mar thoradh ar an obair a rinne Marie agus Pierre Curie. Sa bhliain 1902, fuair siad 0.1 g de
RaCl$_2$ íon as tonna picbhleinde, an t-ábhar atá fágtha tar éis d'úráiniam a bheith eastósctha
as a mhian. Sa bhliain 1910, d'aonraigh Marie Curie raidiam íon. Níor éirigh léi polóiniam
íon a aonrú, áfach, go pointe áirithe mar gheall ar a leathré ghairid.
Cad is brí le radaighníomhaíocht?",discaoileadh (spontáineach) de núicléas le astú radaíocht,,,,
Cad is brí le leathré raidiseatóip?,"an t-am a nglacann sé chun leathshampla a mheath / an t-am a nglacann sé chun
gníomhaíocht a laghdú faoina leath",,,,
"Léirítear alfa-mheath polóiniam–210 sa chothromóid núicléach thíos.
$_{84}^{210}Po \rightarrow _{Y}^{X}Z + _2^4\alpha$
Sainaithin an uimhir X.",206,,,,
"Léirítear alfa-mheath polóiniam–210 sa chothromóid núicléach thíos.
$_{84}^{210}Po \rightarrow _{Y}^{X}Z + _2^4\alpha$
Sainaithin an uimhir Y.",82,,,,
"Léirítear alfa-mheath polóiniam–210 sa chothromóid núicléach thíos.
$_{84}^{210}Po \rightarrow _{Y}^{X}Z + _2^4\alpha$
Sainaithin an dúil a léirítear mar Z.",luaidhe / Pb,,,,
"Léirítear alfa-mheath polóiniam–210 sa chothromóid núicléach thíos.
$_{84}^{210}Po \rightarrow _{Y}^{X}Z + _2^4\alpha$
Sainaithin an dá raidiseatóp de chuid na dtriathghás a fhoirmítear nuair a tharlaíonn
alfa-mheath i núicléas raidiam–226.","radón/Rn, héiliam/He",,,,
"Léirítear alfa-mheath polóiniam–210 sa chothromóid núicléach thíos.
$_{84}^{210}Po \rightarrow _{Y}^{X}Z + _2^4\alpha$
Ríomh an uasmhais raidiam a d'fhéadfaí a aonrú ó 0.1 g de RaCl$_2$.","$M_r = 297$
$\frac{226}{297} × 0.1 = 0.076$ (g)",,,,
"Bíonn baint ag roinnt imoibrithe difriúla a tharlaíonn i láthair aeir thais le meirg a chur ar
iarann. Tagann méadú ar mhais earra iarainn agus ar a thoirt fhoriomlán mar thoradh ar na
himoibrithe meirgithe seo a bheith ag tarlú ar dhromchla an earra. Déantar cur síos ar
cheann de na himoibrithe sa chothromóid chothromaithe cheimiceach a leanas:
4Fe + 3O$_2$ → 2Fe$_2$O$_3$
Tháinig méadú de 1.92 g ar mhais earra iarainn mar thoradh ar an imoibriú seo.
Ríomh toirt an gháis ocsaigine, agus í á tomhas ag t.b.c., a d'imoibrigh leis an iarann.","$M_r = 32$
$\frac{1.92}{32} = 0.06$ (mól de O$_2$)
$0.06 × 22.4 = 1.34$ L          // $\frac{0.06 × 8.3 × 273}{101325} = 0.00134$ m$^3$",,,,
